id,long_start,lat_start,long_end,lat_end,year
ground_1,111.1351385,-1.248903795,111.1519027,-1.248459559,2007
ground_2,111.1558195,-1.208171976,111.1720891,-1.20894905,2007
ground_3,111.154229,-1.217355016,111.1718649,-1.217851541,2007
ground_4,111.1288283,-1.248533177,111.1134035,-1.248099624,2007
ground_5,110.9343046,-1.426196535,110.9508184,-1.427056439,2007
ground_6,110.9232296,-1.425128615,110.9229595,-1.438382826,2007
ground_7,110.325318,-1.292135453,110.3077367,-1.292130693,2007
ground_8,110.3244028,-1.319564602,110.3069027,-1.318166581,2007
ground_9,110.3574514,-1.460710795,110.357015,-1.478071251,2007
ground_10,110.3518274,-1.449708416,110.352084,-1.432194127,2007
ground_11,110.3621176,-1.457446277,110.3622485,-1.439416257,2007
ground_12,110.9768003,-2.552980951,110.970746,-2.56258888,2006
ground_13,110.9775469,-2.553134765,110.9797688,-2.557133635,2006
ground_14,110.9797688,-2.557133635,110.972644,-2.570839906,2006
ground_15,110.970746,-2.56258888,NA,NA,2006
ground_16,110.9768003,-2.552980951,110.9662486,-2.547434824,2006
ground_17,110.9656638,-2.549995147,110.9622364,-2.551496874,2006
ground_18,110.9833308,-2.574748451,110.9846261,-2.5880387,2006
ground_19,110.9723107,-2.588183244,110.9697017,-2.596841284,2006
ground_20,110.9732101,-2.598026537,110.966958,-2.596859309,2006
ground_21,110.9519534,-2.581153016,110.9683527,-2.582003963,2006
ground_22,117.013521,1.546028296,117.0059244,1.541703746,2004
ground_23,117.013521,1.546028296,117.0059244,1.541703746,2004
ground_24,117.013521,1.546028296,117.0059244,1.541703746,2004
ground_25,117.013521,1.546028296,117.0059244,1.541703746,2004
ground_26,117.0248303,1.535976701,117.0257741,1.524341929,2004
ground_27,117.0248303,1.535976701,117.0257741,1.524341929,2004
ground_28,117.0248303,1.535976701,117.0257741,1.524341929,2004
ground_29,117.0248303,1.535976701,117.0257741,1.524341929,2004
ground_30,117.0112646,1.569641622,117.0026701,1.570881123,2004
ground_31,117.0112646,1.569641622,117.0026701,1.570881123,2004
ground_32,117.0112646,1.569641622,117.0026701,1.570881123,2004
ground_33,117.0112646,1.569641622,117.0026701,1.570881123,2004
ground_34,117.0316902,1.577340615,117.0378036,1.583293598,2004
ground_35,117.0316902,1.577340615,117.0378036,1.583293598,2004
ground_36,117.0316902,1.577340615,117.0378036,1.583293598,2004
ground_37,117.0316902,1.577340615,117.0378036,1.583293598,2004
ground_38,117.028066,1.487501499,117.0202629,1.486976844,2004
ground_39,117.0291628,1.49347267,117.022079,1.500194861,2004
ground_40,116.9846904,1.498955446,116.9804831,1.506229402,2004
ground_41,116.9825239,1.485411694,116.974559,1.485312096,2004
ground_42,117.2985674,1.796576054,117.28773,1.80438,2003
ground_43,117.2985674,1.796576054,117.28773,1.80438,2003
ground_44,117.2985674,1.796576054,117.28773,1.80438,2003
ground_45,117.2985674,1.796576054,117.28773,1.80438,2003
ground_46,117.2985674,1.796576054,117.28773,1.80438,2003
ground_47,117.2985674,1.796576054,117.28773,1.80438,2003
ground_48,117.2985674,1.796576054,117.28773,1.80438,2003
ground_49,117.2985674,1.796576054,117.28773,1.80438,2003
ground_50,117.303349,1.787301987,117.30462,1.78629,2003
ground_51,117.303349,1.787301987,117.30462,1.78629,2003
ground_52,117.303349,1.787301987,117.30462,1.78629,2003
ground_53,117.303349,1.787301987,117.30462,1.78629,2003
ground_54,117.303349,1.787301987,117.30462,1.78629,2003
ground_55,117.303349,1.787301987,117.30462,1.78629,2003
ground_56,117.3046166,1.786288501,117.30462,1.78629,2003
ground_57,117.3053145,1.765371495,117.31051,1.76859,2003
ground_58,117.3065632,1.759065461,117.31372,1.75894,2003
ground_59,117.2968903,1.766838499,117.29869,1.74208,2003
ground_60,117.2923927,1.753187128,117.28342,1.7482,2003
ground_61,117.2738117,1.647311393,117.28141,1.64714,2003
ground_62,117.2546345,1.640772863,117.26194,1.64025,2003
ground_63,117.2462485,1.656696911,117.24643,1.66401,2003
ground_64,117.2473176,1.65087041,117.25349,1.65414,2003
ground_65,117.2385171,1.659945793,117.23754,1.69554,2003
ground_66,117.2368343,1.645859567,117.23637,1.63735,2003
ground_67,110.926624,-2.531935438,110.930285,-2.533772208,2007
ground_68,110.9345377,-2.577578621,110.9381087,-2.582988981,2007
ground_69,110.9577746,-2.552428589,110.9620385,-2.552220639,2007
ground_70,110.5672157,-2.580699931,110.5672157,-2.580699931,2007
ground_71,111.0361909,-2.605996819,111.038593,-2.612438299,2007
ground_72,110.9326703,-2.504884843,110.9326703,-2.504884843,2007
ground_73,116.6993778,1.532264346,116.69085,1.52149,2004
ground_74,116.6993778,1.532264346,116.69085,1.52149,2004
ground_75,116.6993778,1.532264346,116.69085,1.52149,2004
ground_76,116.6993778,1.532264346,116.69085,1.52149,2004
ground_77,116.6993778,1.532264346,116.69085,1.52149,2004
ground_78,116.6993778,1.532264346,116.69085,1.52149,2004
ground_79,116.6993778,1.532264346,116.69085,1.52149,2004
ground_80,116.6993778,1.532264346,116.69085,1.52149,2004
ground_81,116.7063514,1.550649084,116.70642,1.55859,2004
ground_82,116.7063514,1.550649084,116.70642,1.55859,2004
ground_83,116.7063514,1.550649084,116.70642,1.55859,2004
ground_84,116.7063514,1.550649084,116.70642,1.55859,2004
ground_85,116.7063514,1.550649084,116.70642,1.55859,2004
ground_86,116.7063514,1.550649084,116.70642,1.55859,2004
ground_87,116.7063514,1.550649084,116.70642,1.55859,2004
ground_88,116.7063514,1.550649084,116.70642,1.55859,2004
ground_89,116.6992057,1.54142001,116.69399,1.54723,2004
ground_90,116.6992057,1.54142001,116.69399,1.54723,2004
ground_91,116.6992057,1.54142001,116.69399,1.54723,2004
ground_92,116.6992057,1.54142001,116.69399,1.54723,2004
ground_93,116.6992057,1.54142001,116.69399,1.54723,2004
ground_94,116.6992057,1.54142001,116.69399,1.54723,2004
ground_95,116.6992057,1.54142001,116.69399,1.54723,2004
ground_96,116.6992057,1.54142001,116.69399,1.54723,2004
ground_97,116.7207359,1.54569321,NA,NA,2004
ground_98,116.7207359,1.54569321,NA,NA,2004
ground_99,116.7207359,1.54569321,NA,NA,2004
ground_100,116.7207359,1.54569321,NA,NA,2004
ground_101,116.7207359,1.54569321,NA,NA,2004
ground_102,116.7207359,1.54569321,NA,NA,2004
ground_103,116.7207359,1.54569321,NA,NA,2004
ground_104,116.7266056,1.550760379,NA,NA,2004
ground_105,116.7453364,1.585150969,116.74021,1.58909,2004
ground_106,116.7453364,1.585150969,116.74021,1.58909,2004
ground_107,116.7453364,1.585150969,116.74021,1.58909,2004
ground_108,116.7453364,1.585150969,116.74021,1.58909,2004
ground_109,116.7453364,1.585150969,116.74021,1.58909,2004
ground_110,116.7453364,1.585150969,116.74021,1.58909,2004
ground_111,116.7453364,1.585150969,116.74021,1.58909,2004
ground_112,116.7453364,1.585150969,116.74021,1.58909,2004
ground_113,116.7538072,1.566885782,NA,NA,2004
ground_114,116.7538072,1.566885782,NA,NA,2004
ground_115,116.7538072,1.566885782,NA,NA,2004
ground_116,116.7538072,1.566885782,NA,NA,2004
ground_117,116.7538072,1.566885782,NA,NA,2004
ground_118,116.7538072,1.566885782,NA,NA,2004
ground_119,116.7538072,1.566885782,NA,NA,2004
ground_120,116.7479181,1.572485268,NA,NA,2004
ground_121,116.777469,1.566454181,NA,NA,2004
ground_122,116.777469,1.566454181,NA,NA,2004
ground_123,116.777469,1.566454181,NA,NA,2004
ground_124,116.7803365,1.569204828,NA,NA,2004
ground_125,116.7665535,1.498273489,NA,NA,2004
ground_126,116.7665535,1.498273489,NA,NA,2004
ground_127,116.7665535,1.498273489,NA,NA,2004
ground_128,116.7665535,1.498273489,NA,NA,2004
ground_129,116.7665535,1.498273489,NA,NA,2004
ground_130,116.7665535,1.498273489,NA,NA,2004
ground_131,116.7665535,1.498273489,NA,NA,2004
ground_132,116.7665535,1.498273489,NA,NA,2004
ground_133,116.7700788,1.485897323,116.7701332,1.481554682,2004
ground_134,116.7700788,1.485897323,116.7701332,1.481554682,2004
ground_135,116.7700788,1.485897323,116.7701332,1.481554682,2004
ground_136,116.7700788,1.485897323,116.7701332,1.481554682,2004
ground_137,116.7700788,1.485897323,116.7701332,1.481554682,2004
ground_138,116.7700788,1.485897323,116.7701332,1.481554682,2004
ground_139,116.7700788,1.485897323,116.7701332,1.481554682,2004
ground_140,116.7700788,1.485897323,116.7701332,1.481554682,2004
ground_141,116.7744928,1.484676411,NA,NA,2004
ground_142,116.7744928,1.484676411,NA,NA,2004
ground_143,116.7744928,1.484676411,NA,NA,2004
ground_144,116.7744928,1.484676411,NA,NA,2004
ground_145,116.7744928,1.484676411,NA,NA,2004
ground_146,116.7744928,1.484676411,NA,NA,2004
ground_147,116.7744928,1.484676411,NA,NA,2004
ground_148,116.7744928,1.484676411,NA,NA,2004
ground_149,116.8142986,1.491899805,NA,NA,2004
ground_150,116.8142986,1.491899805,NA,NA,2004
ground_151,116.8142986,1.491899805,NA,NA,2004
ground_152,116.8142986,1.491899805,NA,NA,2004
ground_153,116.8142986,1.491899805,NA,NA,2004
ground_154,116.8142986,1.491899805,NA,NA,2004
ground_155,116.8142986,1.491899805,NA,NA,2004
ground_156,116.8142986,1.491899805,NA,NA,2004
ground_157,116.7962202,1.49191629,NA,NA,2004
ground_158,116.7962202,1.49191629,NA,NA,2004
ground_159,116.7962202,1.49191629,NA,NA,2004
ground_160,116.7962202,1.49191629,NA,NA,2004
ground_161,116.7962202,1.49191629,NA,NA,2004
ground_162,116.7962202,1.49191629,NA,NA,2004
ground_163,116.7962202,1.49191629,NA,NA,2004
ground_164,116.7962202,1.49191629,NA,NA,2004
ground_165,116.8161224,1.504276535,NA,NA,2004
ground_166,116.8161224,1.504276535,NA,NA,2004
ground_167,116.8161224,1.504276535,NA,NA,2004
ground_168,116.8161224,1.504276535,NA,NA,2004
ground_169,116.8161224,1.504276535,NA,NA,2004
ground_170,116.8161224,1.504276535,NA,NA,2004
ground_171,116.8161224,1.504276535,NA,NA,2004
ground_172,116.8161224,1.504276535,NA,NA,2004
ground_173,116.6966347,1.475683246,NA,NA,2004
ground_174,116.6966347,1.475683246,NA,NA,2004
ground_175,116.6966347,1.475683246,NA,NA,2004
ground_176,116.6966347,1.475683246,NA,NA,2004
ground_177,116.6966347,1.475683246,NA,NA,2004
ground_178,116.6966347,1.475683246,NA,NA,2004
ground_179,116.6966347,1.475683246,NA,NA,2004
ground_180,116.6966347,1.475683246,NA,NA,2004
ground_181,116.7258681,1.48198388,NA,NA,2004
ground_182,116.7258681,1.48198388,NA,NA,2004
ground_183,116.7258681,1.48198388,NA,NA,2004
ground_184,116.7258681,1.48198388,NA,NA,2004
ground_185,116.7258681,1.48198388,NA,NA,2004
ground_186,116.7258681,1.48198388,NA,NA,2004
ground_187,116.7258681,1.48198388,NA,NA,2004
ground_188,116.7258681,1.48198388,NA,NA,2004
ground_189,116.7401443,1.475933061,NA,NA,2004
ground_190,116.7401443,1.475933061,NA,NA,2004
ground_191,116.7401443,1.475933061,NA,NA,2004
ground_192,116.7401443,1.475933061,NA,NA,2004
ground_193,116.7401443,1.475933061,NA,NA,2004
ground_194,116.7401443,1.475933061,NA,NA,2004
ground_195,116.7401443,1.475933061,NA,NA,2004
ground_196,116.7401443,1.475933061,NA,NA,2004
ground_197,116.7317202,1.482916458,NA,NA,2004
ground_198,116.7317202,1.482916458,NA,NA,2004
ground_199,116.7317202,1.482916458,NA,NA,2004
ground_200,116.7317202,1.482916458,NA,NA,2004
ground_201,116.7317202,1.482916458,NA,NA,2004
ground_202,116.7317202,1.482916458,NA,NA,2004
ground_203,116.7317202,1.482916458,NA,NA,2004
ground_204,116.7317202,1.482916458,NA,NA,2004
ground_205,116.8901318,1.574451874,NA,NA,2003
ground_206,116.8901318,1.574451874,NA,NA,2003
ground_207,116.8901318,1.574451874,NA,NA,2003
ground_208,116.8901318,1.574451874,NA,NA,2003
ground_209,116.8901318,1.574451874,NA,NA,2003
ground_210,116.8901318,1.574451874,NA,NA,2003
ground_211,116.8901318,1.574451874,NA,NA,2003
ground_212,116.8901318,1.574451874,NA,NA,2003
ground_213,116.9054783,1.565504918,NA,NA,2003
ground_214,116.9054783,1.565504918,NA,NA,2003
ground_215,116.9054783,1.565504918,NA,NA,2003
ground_216,116.9054783,1.565504918,NA,NA,2003
ground_217,116.9054783,1.565504918,NA,NA,2003
ground_218,116.9054783,1.565504918,NA,NA,2003
ground_219,116.9054783,1.565504918,NA,NA,2003
ground_220,116.9054783,1.565504918,NA,NA,2003
ground_221,116.8818706,1.562789545,NA,NA,2003
ground_222,116.8818706,1.562789545,NA,NA,2003
ground_223,116.8818706,1.562789545,NA,NA,2003
ground_224,116.8818706,1.562789545,NA,NA,2003
ground_225,116.8818706,1.562789545,NA,NA,2003
ground_226,116.8818706,1.562789545,NA,NA,2003
ground_227,116.8818706,1.562789545,NA,NA,2003
ground_228,116.8818706,1.562789545,NA,NA,2003
ground_229,116.9123643,1.576407137,NA,NA,2003
ground_230,116.9123643,1.576407137,NA,NA,2003
ground_231,116.9123643,1.576407137,NA,NA,2003
ground_232,116.9123643,1.576407137,NA,NA,2003
ground_233,116.9123643,1.576407137,NA,NA,2003
ground_234,116.9123643,1.576407137,NA,NA,2003
ground_235,116.9123643,1.576407137,NA,NA,2003
ground_236,116.9123643,1.576407137,NA,NA,2003
ground_237,116.9191251,1.570400047,NA,NA,2003
ground_238,116.9191251,1.570400047,NA,NA,2003
ground_239,116.9191251,1.570400047,NA,NA,2003
ground_240,116.9191251,1.570400047,NA,NA,2003
ground_241,116.9191251,1.570400047,NA,NA,2003
ground_242,116.9191251,1.570400047,NA,NA,2003
ground_243,116.9191251,1.570400047,NA,NA,2003
ground_244,116.9191251,1.570400047,NA,NA,2003
ground_245,116.8734731,1.576242274,NA,NA,2003
ground_246,116.8734731,1.576242274,NA,NA,2003
ground_247,116.8734731,1.576242274,NA,NA,2003
ground_248,116.8734731,1.576242274,NA,NA,2003
ground_249,116.8734731,1.576242274,NA,NA,2003
ground_250,116.8734731,1.576242274,NA,NA,2003
ground_251,116.8734731,1.576242274,NA,NA,2003
ground_252,116.8734731,1.576242274,NA,NA,2003
ground_253,116.9282598,1.545529521,NA,NA,2003
ground_254,116.9282598,1.545529521,NA,NA,2003
ground_255,116.9282598,1.545529521,NA,NA,2003
ground_256,116.9282598,1.545529521,NA,NA,2003
ground_257,116.9282598,1.545529521,NA,NA,2003
ground_258,116.9282598,1.545529521,NA,NA,2003
ground_259,116.9282598,1.545529521,NA,NA,2003
ground_260,116.9282598,1.545529521,NA,NA,2003
ground_261,110.125891,-1.335315145,110.1082096,-1.340284143,2007
ground_262,110.0911581,-1.58866592,110.0911643,-1.594898685,2007
ground_263,110.0911643,-1.594898685,110.0908296,-1.59982866,2007
ground_264,110.1093388,-1.598335168,110.1092647,-1.603419069,2007
ground_265,110.0988769,-1.595137296,110.102994,-1.594722984,2007
ground_266,110.118923,-1.594241414,NA,NA,2007
ground_267,110.1188441,-1.589483096,110.1188441,-1.589483096,2007
ground_268,110.2704407,-1.611489405,110.2708108,-1.607138169,2007
ground_269,110.2708108,-1.607138169,110.2709292,-1.602795888,2007
ground_270,110.1950814,-1.612899213,NA,NA,2007
ground_271,110.2651548,-1.611415121,110.2627556,-1.608826953,2007
ground_272,110.2700518,-1.617921329,110.2698883,-1.622544032,2007
ground_273,110.2698883,-1.622724962,110.269644,-1.627139567,2007
ground_274,110.2734893,-1.633401148,110.2690849,-1.631961147,2007
ground_275,110.268968,-1.631924919,110.2647615,-1.630313101,2007
ground_276,110.268968,-1.631924919,110.2545944,-1.629748458,2007
ground_277,110.2610669,-1.629750858,110.2573095,-1.629188586,2007
ground_278,110.2614511,-1.636201143,110.2639596,-1.635306468,2007
ground_279,110.2647686,-1.635306766,110.2652184,-1.634438469,2007
ground_280,110.1880605,-1.701722269,110.1882062,-1.697172032,2007
ground_281,110.1882062,-1.697172032,110.1882171,-1.692648875,2007
ground_282,110.1886216,-1.692721416,110.1932422,-1.692949514,2007
ground_283,110.1882171,-1.692648875,110.1977549,-1.693240881,2007
ground_284,110.1882171,-1.692648875,110.1884167,-1.688080567,2007
ground_285,110.1884167,-1.688080567,110.1887602,-1.683521364,2007
ground_286,110.1884579,-1.697199277,110.1838429,-1.683510253,2007
ground_287,110.1838429,-1.683510253,110.1794919,-1.683436045,2007
ground_288,110.1876829,-1.701785434,110.183098,-1.701855856,2007
ground_289,110.183098,-1.701855856,110.178747,-1.701835904,2007
ground_290,117.3186657,1.134480754,117.31802,1.12504,2008
ground_291,117.3077991,1.133333246,117.3142,1.12235,2008
ground_292,117.3484872,1.141519242,117.3404,1.14067,2008
ground_293,117.3455587,1.132679702,117.3405,1.13613,2008
ground_294,117.3477437,1.148111796,117.3397,1.14272,2008
ground_295,117.3447143,1.125737738,117.3404,1.12988,2008
ground_296,117.3423361,1.155004576,117.34144,1.14567,2008
ground_297,117.3410894,1.10171561,117.33826,1.11355,2008
ground_298,112.0411883,-1.425137349,112.0278,-1.42502,2009
ground_299,112.0483234,-1.44193202,112.05786,-1.43258,2009
ground_300,112.0252788,-1.361290204,112.01117,-1.36143,2009
ground_301,112.0420943,-1.460659603,112.05243,-1.45051,2009
ground_302,112.0651544,-1.509884364,112.05205,-1.50954,2009
ground_303,112.0763122,-1.587779908,112.08358,-1.57727,2009
ground_304,112.0698111,-1.529818707,112.08253,-1.52963,2009
ground_305,112.0475725,-1.63461542,112.03381,-1.63483,2009
ground_306,112.0509581,-1.610877694,112.03959,-1.60388,2009
ground_307,112.0417723,-1.664650297,112.0557,-1.66467,2009
ground_308,112.062645,-1.698252807,112.05309,-1.7071,2009
ground_309,112.095831,-1.726990029,112.08726,-1.73708,2009
ground_310,112.0897981,-1.709191803,112.08963,-1.69581,2009
ground_311,112.1916882,-1.767355271,112.18291,-1.77656,2009
ground_312,112.1511361,-1.441882038,NA,NA,2009
ground_313,112.2004571,-1.732290264,112.20059,-1.74639,2009
ground_314,117.3354709,0.376351351,NA,NA,2008
ground_315,117.3360266,0.37159395,NA,NA,2008
ground_316,117.3443659,0.368655248,NA,NA,2008
ground_317,117.3354703,0.362498981,NA,NA,2008
ground_318,117.3389447,0.35326394,NA,NA,2008
ground_319,117.3463111,0.351304748,NA,NA,2008
ground_320,117.4124135,1.18170048,117.40819,1.19002,2011
ground_321,117.4128105,1.191697398,117.41289,1.2001,2011
ground_322,117.4131942,1.173078535,117.40441,1.17331,2011
ground_323,117.4176882,1.171702715,117.42471,1.16683,2011
ground_324,117.4173046,1.190855343,117.42545,1.19142,2011
ground_325,117.4098454,1.199586864,117.40549,1.20718,2011
ground_326,117.4135494,1.204317903,117.41411,1.21235,2011
ground_327,117.4174134,1.197405378,117.42397,1.20338,2011
ground_328,114.779,-0.0177333,NA,NA,2009
ground_329,114.77335,-0.0141,NA,NA,2009
ground_330,114.7765833,-0.0176833,NA,NA,2009
ground_331,115.0167333,-0.0164166,NA,NA,2009
ground_332,115.0142667,-0.01115,NA,NA,2009
ground_333,115.01485,-0.0126334,NA,NA,2009
ground_334,113.8087167,-0.8136666,NA,NA,2009
ground_335,113.7900834,-0.76775,NA,NA,2009
ground_336,113.8169167,-0.8379667,NA,NA,2009
ground_337,113.2373166,-0.7836,NA,NA,2009
ground_338,113.23805,-0.7761667,NA,NA,2009
ground_339,113.2402,-0.7838833,NA,NA,2009
ground_340,113.82555,-0.6639834,NA,NA,2009
ground_341,113.8260667,-0.66265,NA,NA,2009
ground_342,112.5218,-1.99205,NA,NA,2009
ground_343,112.5388833,-1.9789667,NA,NA,2009
ground_344,113.1182333,-2.1315,NA,NA,2009
ground_345,113.10815,-2.1706833,NA,NA,2009
ground_346,112.7500167,-1.5432167,NA,NA,2009
ground_347,114.2983667,-0.0543667,NA,NA,2009
ground_348,114.0002833,-0.06025,NA,NA,2009
ground_349,114.17265,-0.0582666,NA,NA,2009
ground_350,114.1735,-0.0522333,NA,NA,2009
ground_351,114.15735,-0.0566667,NA,NA,2009
ground_352,114.1700833,-0.0900833,NA,NA,2009
ground_353,114.1701,-0.0900833,NA,NA,2009
ground_354,114.6949722,0.21375,NA,NA,2009
ground_355,114.8420833,0.4008056,NA,NA,2009
ground_356,114.9985833,0.51,NA,NA,2009
ground_357,114.65,0.2309,NA,NA,2009
ground_358,113.9361475,0.4592412,NA,NA,2009
ground_359,113.9370657,0.4640073,NA,NA,2009
ground_360,114.0055854,0.5135145,NA,NA,2009
ground_361,114.006457,0.5143021,NA,NA,2009
ground_362,113.9085,0.3519834,NA,NA,2009
ground_363,113.90805,0.3527833,NA,NA,2009
ground_364,112.357472,0.912778,NA,NA,2009
ground_370,113.73817,-1.51568,113.72932,-1.51563,2010
ground_371,113.73677,-1.52423,NA,NA,2010
ground_372,113.73724,-1.50947,NA,NA,2010
ground_373,113.74503,-1.51055,NA,NA,2010
ground_374,113.74509,-1.51625,113.75437,-1.51629,2010
ground_375,113.73779,-1.5064,113.74742,-1.50717,2010
ground_376,113.73517,-1.53132,NA,NA,2010
ground_377,113.07414,-2.25182,113.08128,-2.25274,2010
ground_378,113.07447,-2.2406,113.08178,-2.24074,2010
ground_379,113.07399,-2.24415,113.08114,-2.24488,2010
ground_380,113.07295,-2.26176,113.07595,-2.26295,2010
ground_381,113.0732,-2.25513,113.07486,-2.26198,2010
ground_382,113.11123,-2.52506,113.11123,-2.52184,2010
ground_383,113.11116,-2.52555,NA,NA,2010
ground_384,113.11104,-2.52533,113.10381,-2.52597,2010
ground_385,113.11545,-2.531,113.11544,-2.52361,2010
ground_386,113.11549,-2.53112,113.11528,-2.53441,2010
ground_387,113.12142,-2.52531,NA,NA,2010
ground_392,113.535,0.131666667,NA,NA,2011
ground_393,113.5,0.041666667,NA,NA,2011
ground_394,113.5,0.041666667,NA,NA,2011
ground_395,113,1.666666667,NA,NA,2005
ground_396,112,1.75,NA,NA,2005
ground_397,112.75,1,NA,NA,2006
ground_398,113,0.15,NA,NA,2007
ground_399,113.180645,-1.058603725,NA,NA,2003
ground_400,113.128001,-1.056895639,NA,NA,2003
ground_401,113.1891513,-1.033555116,NA,NA,2003
ground_402,113.170296,-1.055708954,NA,NA,2003
ground_403,112.9636919,-1.09706944,NA,NA,2003
ground_404,112.9634504,-1.070757562,NA,NA,2003
ground_405,113.1868291,-1.052478817,NA,NA,2003
ground_406,113.1255463,-1.052964487,NA,NA,2003
ground_407,113.1888061,-1.027904953,NA,NA,2003
