id,long_start,lat_start,long_end,lat_end,year
ground_408,113.1709892,-1.057950572,NA,NA,2003
ground_409,112.9759358,-1.096979948,NA,NA,2003
ground_410,112.9646182,-1.070783934,NA,NA,2003
ground_412,113.1252321,-1.053281139,NA,NA,2003
ground_416,113.143,-2.453,NA,NA,2003
ground_418,112.01392,-1.4293,NA,NA,2003
ground_419,112.01481,-1.43127,NA,NA,2003
ground_420,111.95609,-1.3946,NA,NA,2003
ground_421,111.95691,-1.39575,NA,NA,2003
ground_422,111.994728,-1.40028,NA,NA,2003
ground_423,111.98604,-1.53976,NA,NA,2003
ground_424,111.9856,-1.53933,NA,NA,2003
ground_425,117.167003,1.609243608,117.1607728,1.609316489,2003
ground_426,117.167003,1.609243608,117.1607728,1.609316489,2003
ground_427,117.167003,1.609243608,117.1607728,1.609316489,2003
ground_428,117.167003,1.609243608,117.1607728,1.609316489,2003
ground_429,117.167003,1.609243608,117.1607728,1.609316489,2003
ground_430,117.167003,1.609243608,117.1607728,1.609316489,2003
ground_431,117.1717045,1.604402962,117.1716952,1.600223156,2003
ground_432,117.1717045,1.604402962,117.1716952,1.600223156,2003
ground_433,117.1717045,1.604402962,117.1716952,1.600223156,2003
ground_434,117.1717045,1.604402962,117.1716952,1.600223156,2003
ground_435,117.1638569,1.615441199,117.1642349,1.620145715,2003
ground_436,117.1638569,1.615441199,117.1642349,1.620145715,2003
ground_437,117.1638569,1.615441199,117.1642349,1.620145715,2003
ground_438,117.1638569,1.615441199,117.1642349,1.620145715,2003
ground_439,117.1621736,1.587955923,117.1615708,1.581957671,2003
ground_440,117.1621736,1.587955923,117.1615708,1.581957671,2003
ground_441,117.1621736,1.587955923,117.1615708,1.581957671,2003
ground_442,117.1621736,1.587955923,117.1615708,1.581957671,2003
ground_443,117.1621736,1.587955923,117.1615708,1.581957671,2003
ground_444,117.1621736,1.587955923,117.1615708,1.581957671,2003
ground_445,117.1621736,1.587955923,117.1615708,1.581957671,2003
ground_446,117.1491921,1.591883397,117.1447148,1.589585725,2003
ground_447,117.1491921,1.591883397,117.1447148,1.589585725,2003
ground_448,117.1491921,1.591883397,117.1447148,1.589585725,2003
ground_449,117.1491921,1.591883397,117.1447148,1.589585725,2003
ground_450,117.1491921,1.591883397,117.1447148,1.589585725,2003
ground_451,117.1491921,1.591883397,117.1447148,1.589585725,2003
ground_452,117.1491921,1.591883397,117.1447148,1.589585725,2003
ground_453,117.1491921,1.591883397,117.1447148,1.589585725,2003
ground_454,117.1542719,1.597039931,117.1525103,1.603608338,2003
ground_455,117.1542719,1.597039931,117.1525103,1.603608338,2003
ground_456,117.1542719,1.597039931,117.1525103,1.603608338,2003
ground_457,117.1542719,1.597039931,117.1525103,1.603608338,2003
ground_458,117.1542719,1.597039931,117.1525103,1.603608338,2003
ground_459,117.1542719,1.597039931,117.1525103,1.603608338,2003
ground_460,117.1542719,1.597039931,117.1525103,1.603608338,2003
ground_461,117.1542719,1.597039931,117.1525103,1.603608338,2003
ground_462,117.1444368,1.599266264,117.13604,1.599511116,2003
ground_463,117.1444368,1.599266264,117.13604,1.599511116,2003
ground_464,117.1444368,1.599266264,117.13604,1.599511116,2003
ground_465,117.1444368,1.599266264,117.13604,1.599511116,2003
ground_466,117.1444368,1.599266264,117.13604,1.599511116,2003
ground_467,117.1444368,1.599266264,117.13604,1.599511116,2003
ground_468,117.1444368,1.599266264,117.13604,1.599511116,2003
ground_469,117.1444368,1.599266264,117.13604,1.599511116,2003
ground_470,117.1655994,1.595555302,117.1654379,1.59922848,2003
ground_471,117.1655994,1.595555302,117.1654379,1.59922848,2003
ground_472,117.1655994,1.595555302,117.1654379,1.59922848,2003
ground_473,117.1655994,1.595555302,117.1654379,1.59922848,2003
ground_474,117.1428829,1.619170244,NA,NA,2003
ground_475,117.1428829,1.619170244,NA,NA,2003
ground_476,117.1428829,1.619170244,NA,NA,2003
ground_477,117.1428829,1.619170244,NA,NA,2003
ground_478,117.1428829,1.619170244,NA,NA,2003
ground_479,117.1428829,1.619170244,NA,NA,2003
ground_480,117.1428829,1.619170244,NA,NA,2003
ground_481,117.1428829,1.619170244,NA,NA,2003
ground_482,116.945834,1.596791715,116.9394331,1.590331807,2001
ground_483,116.945834,1.596791715,116.9394331,1.590331807,2001
ground_484,116.945834,1.596791715,116.9394331,1.590331807,2001
ground_485,116.945834,1.596791715,116.9394331,1.590331807,2001
ground_486,116.945834,1.596791715,116.9394331,1.590331807,2001
ground_487,116.945834,1.596791715,116.9394331,1.590331807,2001
ground_488,116.945834,1.596791715,116.9394331,1.590331807,2001
ground_489,116.945834,1.596791715,116.9394331,1.590331807,2001
ground_490,116.9585374,1.584379197,116.9643092,1.57806433,2001
ground_491,116.9585374,1.584379197,116.9643092,1.57806433,2001
ground_492,116.9585374,1.584379197,116.9643092,1.57806433,2001
ground_493,116.9585374,1.584379197,116.9643092,1.57806433,2001
ground_494,116.9585374,1.584379197,116.9643092,1.57806433,2001
ground_495,116.9585374,1.584379197,116.9643092,1.57806433,2001
ground_496,116.9585374,1.584379197,116.9643092,1.57806433,2001
ground_497,116.9585374,1.584379197,116.9643092,1.57806433,2001
ground_498,116.9482078,1.579095375,116.9416632,1.572870699,2001
ground_499,116.9482078,1.579095375,116.9416632,1.572870699,2001
ground_500,116.9482078,1.579095375,116.9416632,1.572870699,2001
ground_501,116.9482078,1.579095375,116.9416632,1.572870699,2001
ground_502,116.9482078,1.579095375,116.9416632,1.572870699,2001
ground_503,116.9482078,1.579095375,116.9416632,1.572870699,2001
ground_504,116.9482078,1.579095375,116.9416632,1.572870699,2001
ground_505,116.9482078,1.579095375,116.9416632,1.572870699,2001
ground_506,116.9345065,1.591372088,116.9286181,1.584875975,2001
ground_507,116.9345065,1.591372088,116.9286181,1.584875975,2001
ground_508,116.9345065,1.591372088,116.9286181,1.584875975,2001
ground_509,116.9345065,1.591372088,116.9286181,1.584875975,2001
ground_510,116.9345065,1.591372088,116.9286181,1.584875975,2001
ground_511,116.9345065,1.591372088,116.9286181,1.584875975,2001
ground_512,116.9345065,1.591372088,116.9286181,1.584875975,2001
ground_513,116.9345065,1.591372088,116.9286181,1.584875975,2001
ground_514,116.9074543,1.607049897,116.9009996,1.600490351,2002
ground_515,116.9074543,1.607049897,116.9009996,1.600490351,2002
ground_516,116.9074543,1.607049897,116.9009996,1.600490351,2002
ground_517,116.9074543,1.607049897,116.9009996,1.600490351,2002
ground_518,116.9074543,1.607049897,116.9009996,1.600490351,2002
ground_519,116.9074543,1.607049897,116.9009996,1.600490351,2002
ground_520,116.9074543,1.607049897,116.9009996,1.600490351,2002
ground_521,116.9074543,1.607049897,116.9009996,1.600490351,2002
ground_522,116.891739,1.613843586,116.8869386,1.607103141,2002
ground_523,116.891739,1.613843586,116.8869386,1.607103141,2002
ground_524,116.891739,1.613843586,116.8869386,1.607103141,2002
ground_525,116.891739,1.613843586,116.8869386,1.607103141,2002
ground_526,116.891739,1.613843586,116.8869386,1.607103141,2002
ground_527,116.891739,1.613843586,116.8869386,1.607103141,2002
ground_528,116.891739,1.613843586,116.8869386,1.607103141,2002
ground_529,116.891739,1.613843586,116.8869386,1.607103141,2002
ground_530,116.8818585,1.616720049,116.8748282,1.614901134,2002
ground_531,116.8818585,1.616720049,116.8748282,1.614901134,2002
ground_532,116.8818585,1.616720049,116.8748282,1.614901134,2002
ground_533,116.8818585,1.616720049,116.8748282,1.614901134,2002
ground_534,116.8818585,1.616720049,116.8748282,1.614901134,2002
ground_535,116.8818585,1.616720049,116.8748282,1.614901134,2002
ground_536,116.8818585,1.616720049,116.8748282,1.614901134,2002
ground_537,116.8818585,1.616720049,116.8748282,1.614901134,2002
ground_538,116.9667277,1.564936819,116.9664848,1.574038343,2002
ground_539,116.9667277,1.564936819,116.9664848,1.574038343,2002
ground_540,116.9667277,1.564936819,116.9664848,1.574038343,2002
ground_541,116.9667277,1.564936819,116.9664848,1.574038343,2002
ground_542,116.9667277,1.564936819,116.9664848,1.574038343,2002
ground_543,116.9667277,1.564936819,116.9664848,1.574038343,2002
ground_544,116.9667277,1.564936819,116.9664848,1.574038343,2002
ground_545,116.9667277,1.564936819,116.9664848,1.574038343,2002
ground_546,116.9692274,1.531217772,116.9752508,1.525518084,2002
ground_547,116.9692274,1.531217772,116.9752508,1.525518084,2002
ground_548,116.9692274,1.531217772,116.9752508,1.525518084,2002
ground_549,116.9692274,1.531217772,116.9752508,1.525518084,2002
ground_550,116.9692274,1.531217772,116.9752508,1.525518084,2002
ground_551,116.9692274,1.531217772,116.9752508,1.525518084,2002
ground_552,116.9645169,1.522034742,116.9654879,1.513783668,2002
ground_553,116.9645169,1.522034742,116.9654879,1.513783668,2002
ground_554,116.9645169,1.522034742,116.9654879,1.513783668,2002
ground_555,116.9645169,1.522034742,116.9654879,1.513783668,2002
ground_556,116.9645169,1.522034742,116.9654879,1.513783668,2002
ground_557,116.9645169,1.522034742,116.9654879,1.513783668,2002
ground_558,116.9645169,1.522034742,116.9654879,1.513783668,2002
ground_559,116.9645169,1.522034742,116.9654879,1.513783668,2002
ground_560,116.951868,1.52445011,116.9448201,1.519274916,2002
ground_561,116.951868,1.52445011,116.9448201,1.519274916,2002
ground_562,116.951868,1.52445011,116.9448201,1.519274916,2002
ground_563,116.951868,1.52445011,116.9448201,1.519274916,2002
ground_564,116.951868,1.52445011,116.9448201,1.519274916,2002
ground_565,116.951868,1.52445011,116.9448201,1.519274916,2002
ground_566,116.951868,1.52445011,116.9448201,1.519274916,2002
ground_567,116.951868,1.52445011,116.9448201,1.519274916,2002
ground_568,116.9495304,1.536057672,116.9432644,1.534021884,2002
ground_569,116.9495304,1.536057672,116.9432644,1.534021884,2002
ground_570,116.9495304,1.536057672,116.9432644,1.534021884,2002
ground_571,116.9495304,1.536057672,116.9432644,1.534021884,2002
ground_572,116.9495304,1.536057672,116.9432644,1.534021884,2002
ground_573,116.9495304,1.536057672,116.9432644,1.534021884,2002
ground_574,116.9495304,1.536057672,116.9432644,1.534021884,2002
ground_575,116.9495304,1.536057672,116.9432644,1.534021884,2002
ground_576,116.9540433,1.539540964,116.9483435,1.545539156,2002
ground_577,116.9540433,1.539540964,116.9483435,1.545539156,2002
ground_578,116.9540433,1.539540964,116.9483435,1.545539156,2002
ground_579,116.9540433,1.539540964,116.9483435,1.545539156,2002
ground_580,116.9540433,1.539540964,116.9483435,1.545539156,2002
ground_581,116.9540433,1.539540964,116.9483435,1.545539156,2002
ground_582,116.9540433,1.539540964,116.9483435,1.545539156,2002
ground_583,116.9540433,1.539540964,116.9483435,1.545539156,2002
ground_584,116.9278653,1.515745988,116.9276762,1.524232295,2002
ground_585,116.9278653,1.515745988,116.9276762,1.524232295,2002
ground_586,116.9278653,1.515745988,116.9276762,1.524232295,2002
ground_587,116.9278653,1.515745988,116.9276762,1.524232295,2002
ground_588,116.9278653,1.515745988,116.9276762,1.524232295,2002
ground_589,116.9278653,1.515745988,116.9276762,1.524232295,2002
ground_590,116.9278653,1.515745988,116.9276762,1.524232295,2002
ground_591,116.9278653,1.515745988,116.9276762,1.524232295,2002
ground_592,116.9223099,1.506246191,116.9142185,1.521246209,2002
ground_593,116.9223099,1.506246191,116.9142185,1.521246209,2002
ground_594,116.9223099,1.506246191,116.9142185,1.521246209,2002
ground_595,116.9223099,1.506246191,116.9142185,1.521246209,2002
ground_596,116.9223099,1.506246191,116.9142185,1.521246209,2002
ground_597,116.9223099,1.506246191,116.9142185,1.521246209,2002
ground_598,116.9223099,1.506246191,116.9142185,1.521246209,2002
ground_599,116.9223099,1.506246191,116.9142185,1.521246209,2002
ground_600,116.916898,1.506752635,116.9143718,1.506969671,2002
ground_601,116.916898,1.506752635,116.9143718,1.506969671,2002
ground_602,116.916898,1.506752635,116.9143718,1.506969671,2002
ground_603,116.916898,1.506752635,116.9143718,1.506969671,2002
ground_604,116.916898,1.506752635,116.9143718,1.506969671,2002
ground_605,116.916898,1.506752635,116.9143718,1.506969671,2002
ground_606,116.916898,1.506752635,116.9143718,1.506969671,2002
ground_607,116.916898,1.506752635,116.9143718,1.506969671,2002
ground_608,116.9204493,1.498013133,116.9144355,1.488196647,2002
ground_609,116.9204493,1.498013133,116.9144355,1.488196647,2002
ground_610,116.9204493,1.498013133,116.9144355,1.488196647,2002
ground_611,116.9204493,1.498013133,116.9144355,1.488196647,2002
ground_612,116.9204493,1.498013133,116.9144355,1.488196647,2002
ground_613,116.9204493,1.498013133,116.9144355,1.488196647,2002
ground_614,116.9204493,1.498013133,116.9144355,1.488196647,2002
ground_615,116.9204493,1.498013133,116.9144355,1.488196647,2002
ground_616,116.9372783,1.493806713,116.9423307,1.488170417,2002
ground_617,116.9372783,1.493806713,116.9423307,1.488170417,2002
ground_618,116.9372783,1.493806713,116.9423307,1.488170417,2002
ground_619,116.9372783,1.493806713,116.9423307,1.488170417,2002
ground_620,116.9372783,1.493806713,116.9423307,1.488170417,2002
ground_621,116.9372783,1.493806713,116.9423307,1.488170417,2002
ground_622,116.9372783,1.493806713,116.9423307,1.488170417,2002
ground_623,116.9372783,1.493806713,116.9423307,1.488170417,2002
ground_624,117.1624449,1.608031652,117.1624078,1.593601361,2002
ground_625,117.157833,1.609551947,117.1578227,1.591964175,2002
ground_626,117.1533288,1.608900894,117.1534086,1.593801094,2002
ground_627,117.1477459,1.608982733,117.1477718,1.593412479,2002
ground_628,117.1452288,1.610584272,117.1450927,1.593910267,2002
ground_629,117.1399245,1.609860868,117.1398783,1.592309273,2002
ground_630,117.1352406,1.610186886,117.1353833,1.593711893,2002
ground_631,117.1306196,1.610576219,117.1305198,1.596480659,2002
ground_632,117.1260705,1.610377469,117.1259616,1.592635875,2002
ground_633,117.1260346,1.610920304,117.1260537,1.628444766,2002
ground_634,117.1307275,1.610910959,117.1305665,1.623206139,2002
ground_635,117.1353126,1.611743002,117.1353227,1.628100367,2002
ground_636,117.1398796,1.610584648,117.1398268,1.628009586,2002
ground_637,117.145076,1.611489004,117.1450592,1.627656373,2002
ground_638,117.147809,1.610973115,117.1478551,1.627574744,2002
ground_639,117.1532571,1.611741723,117.1532403,1.627520056,2002
ground_640,117.157842,1.60983241,117.1577984,1.627628269,2002
ground_641,117.1623551,1.610221083,117.1622936,1.628053129,2002
ground_642,117.4576031,1.363121467,117.4581359,1.375959017,2002
ground_643,117.4565775,1.358372002,117.4563771,1.344177337,2002
ground_644,117.4508967,1.359621559,117.451739,1.345435735,2002
ground_645,117.4648116,1.359383682,117.4647012,1.346256559,2002
ground_646,117.4126489,1.362387785,117.4118692,1.375750378,2002
ground_647,117.4122889,1.359619457,117.4027859,1.349814082,2002
ground_648,117.4145449,1.358452002,117.4151627,1.344021891,2002
ground_649,117.4203523,1.361210333,117.4200624,1.348037925,2002
ground_650,117.4203523,1.361210333,117.4200624,1.348037925,2002
ground_651,117.4203523,1.361210333,117.4200624,1.348037925,2002
ground_652,117.4203523,1.361210333,117.4200624,1.348037925,2002
ground_653,117.3898855,1.342922343,117.4029643,1.341735047,2002
ground_654,117.3906674,1.341954183,117.3820199,1.341349404,2002
ground_655,117.3902708,1.334933733,117.3993929,1.324419595,2002
ground_656,117.3908558,1.339249084,117.4003559,1.331485179,2002
ground_657,117.3904048,1.329867362,117.3991672,1.318421441,2002
ground_658,117.3882103,1.321888207,117.3973147,1.31296637,2002
ground_659,117.3881959,1.344451566,117.3789206,1.353482003,2002
ground_660,117.1637833,-0.042495058,117.1618242,-0.038803773,2008
ground_661,117.1631363,-0.044114521,117.159236,-0.046322066,2008
ground_662,117.212644,0.054021135,117.2159242,0.055830574,2008
ground_663,117.2114668,0.053677344,117.2082585,0.051795526,2008
ground_664,117.1961264,-0.028453634,117.1938079,-0.032262535,2008
ground_665,117.1967555,-0.02892409,117.1997391,-0.0306883,2008
ground_666,117.1341271,-0.01992213,117.1354751,-0.018836454,2008
ground_667,117.1333363,-0.020284022,117.130137,-0.023360103,2008
ground_668,117.1355021,-0.021749681,117.1383598,-0.025205742,2008
ground_669,117.1324825,-0.019397388,117.1293282,-0.016764629,2008
ground_670,117.2092829,0.030136399,117.2115835,0.026218935,2008
ground_671,117.2095705,0.031755857,117.2137943,0.03162014,2008
ground_672,117.1579061,0.068705037,117.153853,0.067094635,2008
ground_673,117.1580678,0.068876935,117.1558481,0.07247776,2008
ground_674,117.1535384,-0.003655102,117.1525768,-0.002904177,2008
ground_675,117.1543831,-0.003980803,117.1575105,-0.001194241,2008
ground_676,117.1493146,-0.00532885,117.1480206,-0.000886634,2008
ground_677,117.128807,-0.058680727,117.1280342,-0.059856877,2008
ground_678,117.1282139,-0.055993683,117.1280611,-0.053279496,2008
ground_679,117.1356819,-0.061602985,117.1354662,-0.063982422,2008
ground_680,117.1384048,-0.061792971,117.1409391,-0.05793882,2008
ground_681,117.1364099,-0.107536062,117.1328332,-0.109879326,2008
ground_682,117.136392,-0.105907551,117.1337678,-0.102659586,2008
ground_683,117.1393306,-0.107020354,117.1394564,-0.10313002,2008
ground_684,117.1456842,-0.103546167,117.1501237,-0.103338059,2008
ground_685,117.1742168,0.018067401,117.1713501,0.017985979,2008
ground_686,117.1744954,0.018954034,117.1752323,0.0225458,2008
ground_687,117.1655268,-0.074721449,117.1692563,-0.077091821,2008
ground_688,117.1652572,-0.074187661,117.164754,-0.078602734,2008
ground_689,117.1436081,0.024029589,117.1474454,0.023821498,2008
ground_690,117.139618,0.02130636,117.1440125,0.021442065,2008
ground_691,117.1380004,0.019008351,117.1378027,0.015190395,2008
ground_692,117.157035,0.178312826,117.1478146,0.178412423,2008
ground_693,117.157035,0.178312826,117.1478146,0.178412423,2008
ground_694,117.157035,0.178312826,117.1478146,0.178412423,2008
ground_695,117.157035,0.178312826,117.1478146,0.178412423,2008
ground_696,117.157035,0.178312826,117.1478146,0.178412423,2008
ground_697,117.157035,0.178312826,117.1478146,0.178412423,2008
ground_698,117.157035,0.178312826,117.1478146,0.178412423,2008
ground_699,117.157035,0.178312826,117.1478146,0.178412423,2008
ground_700,117.1420896,0.105563728,117.1419547,0.096570727,2008
ground_701,117.1420896,0.105563728,117.1419547,0.096570727,2008
ground_702,117.1420896,0.105563728,117.1419547,0.096570727,2008
ground_703,117.1420896,0.105563728,117.1419547,0.096570727,2008
ground_704,117.1420896,0.105563728,117.1419547,0.096570727,2008
ground_705,117.1420896,0.105563728,117.1419547,0.096570727,2008
ground_706,117.1420896,0.105563728,117.1419547,0.096570727,2008
ground_707,117.1420896,0.105563728,117.1419547,0.096570727,2008
ground_708,116.9868074,0.228616551,116.9868074,0.219894943,2008
ground_709,116.9868074,0.228616551,116.9868074,0.219894943,2008
ground_710,116.9868074,0.228616551,116.9868074,0.219894943,2008
ground_711,116.9868074,0.228616551,116.9868074,0.219894943,2008
ground_712,116.9868074,0.228616551,116.9868074,0.219894943,2008
ground_713,116.9868074,0.228616551,116.9868074,0.219894943,2008
ground_714,116.9868074,0.228616551,116.9868074,0.219894943,2008
ground_715,116.9868074,0.228616551,116.9868074,0.219894943,2008
ground_716,117.0536781,0.173807861,117.0531748,0.165059115,2008
ground_717,117.0536781,0.173807861,117.0531748,0.165059115,2008
ground_718,117.0536781,0.173807861,117.0531748,0.165059115,2008
ground_719,117.0536781,0.173807861,117.0531748,0.165059115,2008
ground_720,117.0536781,0.173807861,117.0531748,0.165059115,2008
ground_721,117.0536781,0.173807861,117.0531748,0.165059115,2008
ground_722,117.0536781,0.173807861,117.0531748,0.165059115,2008
ground_723,117.0536781,0.173807861,117.0531748,0.165059115,2008
ground_724,117.0700345,0.271419186,117.0694413,0.26268854,2008
ground_725,117.0700345,0.271419186,117.0694413,0.26268854,2008
ground_726,117.0700345,0.271419186,117.0694413,0.26268854,2008
ground_727,117.0700345,0.271419186,117.0694413,0.26268854,2008
ground_728,117.0700345,0.271419186,117.0694413,0.26268854,2008
ground_729,117.0700345,0.271419186,117.0694413,0.26268854,2008
ground_730,117.0700345,0.271419186,117.0694413,0.26268854,2008
ground_731,117.0700345,0.271419186,117.0694413,0.26268854,2008
ground_732,116.9836798,0.340314651,116.9840482,0.348936738,2008
ground_733,116.9836798,0.340314651,116.9840482,0.348936738,2008
ground_734,116.9836798,0.340314651,116.9840482,0.348936738,2008
ground_735,116.9836798,0.340314651,116.9840482,0.348936738,2008
ground_736,116.9836798,0.340314651,116.9840482,0.348936738,2008
ground_737,116.9836798,0.340314651,116.9840482,0.348936738,2008
ground_738,116.9836798,0.340314651,116.9840482,0.348936738,2008
ground_739,116.9836798,0.340314651,116.9840482,0.348936738,2008
ground_740,116.8475807,0.428216799,116.8559207,0.42323191,2008
ground_741,116.8475807,0.428216799,116.8559207,0.42323191,2008
ground_742,116.8475807,0.428216799,116.8559207,0.42323191,2008
